id,condition,type,field,mean_top,max_top,min_top,std_top,sampling_count,simulation_time,sampling_resolution
GS_1,normal,instructions,schedule_hrtimeout_range_clock,2.7684,6.57,1.23,1.177740350558362,25,404.289015,0.0618369509742924
GS_1,normal,instructions,perf_swevent_add,3.497123893805309,9.5,0.56,1.5734463667461154,226,404.289015,0.5590060368076041
GS_1,normal,instructions,syscall_exit_to_user_mode,1.5099999999999998,2.3,1.43,0.2115162651778406,24,404.289015,0.0593634729353207
GS_1,normal,instructions,put_prev_entity,2.053636363636364,4.02,1.04,0.7737605925255269,11,404.289015,0.0272082584286886
GS_1,normal,instructions,tcp_validate_incoming,4.09,7.13,1.25,2.0439096522759184,13,404.289015,0.032155214506632
GS_1,normal,instructions,update_rq_clock,4.402173913043477,20.32,1.27,4.539304068128165,23,404.289015,0.056889994896349
GS_1,normal,instructions,tcp_queue_rcv,3.495454545454545,5.03,1.53,1.320495086218526,11,404.289015,0.0272082584286886
GS_1,normal,instructions,rb_next,3.4893243243243246,20.55,0.37,3.518070099846152,148,404.289015,0.3660747497678115
GS_1,normal,instructions,__skb_datagram_iter,2.8225,6.2,1.47,1.581789119377744,12,404.289015,0.0296817364676603
GS_1,normal,instructions,memset_erms,2.6699999999999995,5.3,1.19,1.2670438035048353,14,404.289015,0.0346286925456037
GS_1,normal,instructions,update_cfs_group,2.134642857142857,4.02,1.51,0.5648695827380383,28,404.289015,0.0692573850912075
GS_1,normal,instructions,raw_spin_rq_unlock,1.643333333333333,3.48,0.74,0.8025268066316033,24,404.289015,0.0593634729353207
GS_1,normal,instructions,clear_buddies,4.430645161290323,8.78,0.56,2.664145811179598,31,404.289015,0.0766778192081226
GS_1,normal,instructions,skb_release_data,6.145128205128204,16.81,1.23,4.427572622243047,39,404.289015,0.0964656435198962
GS_1,normal,instructions,task_clock_event_add,2.0533333333333337,2.96,1.3,0.6128512598230232,6,404.289015,0.0148408682338301
GS_1,normal,instructions,__hrtimer_next_event_base,2.025,2.15,1.9,0.1767766952966369,2,404.289015,0.0049469560779433
GS_1,normal,instructions,perf_event_context_sched_out,1.9455,3.85,0.86,0.6004611475720885,40,404.289015,0.0989391215588679
GS_1,normal,instructions,perf_pmu_nop_void,1.695689655172414,3.48,0.39,0.614452008229628,58,404.289015,0.1434617262603585
GS_1,normal,instructions,kmalloc_slab,9.650555555555558,41.27,1.37,10.40383496726778,18,404.289015,0.0445226047014905
GS_1,normal,instructions,___perf_sw_event,2.832321428571429,5.44,0.86,1.1947323642046035,56,404.289015,0.1385147701824151
GS_1,normal,instructions,x86_pmu_enable,2.305,2.6,2.01,0.4171930009000632,2,404.289015,0.0049469560779433
GS_1,normal,instructions,__get_user_8,2.0625,2.93,1.51,0.6189978459844052,4,404.289015,0.0098939121558867
GS_1,normal,instructions,calc_timer_values,3.0982191780821915,9.35,1.2,1.5569292627064135,73,404.289015,0.180563896844934
GS_1,normal,instructions,__schedule,2.0023529411764707,7.63,0.64,1.008773001813428,85,404.289015,0.2102456333125944
GS_1,normal,instructions,_raw_spin_lock_irqsave,1.97625,3.24,1.37,0.5094948478640388,16,404.289015,0.0395756486235471
GS_1,normal,instructions,merge_sched_in,6.92654970760234,18.3,0.77,3.931568649895557,342,404.289015,0.8459294893283212
GS_1,normal,instructions,pick_next_task,2.385,2.61,0.66,0.579109356735689,18,404.289015,0.0445226047014905
GS_1,normal,instructions,event_sched_in,5.918082595870207,15.47,0.5,3.0003378772686786,339,404.289015,0.8385090552114061
GS_1,normal,instructions,__fget_files,2.7380254777070063,13.42,0.53,1.5115675508839113,157,404.289015,0.3883360521185568
GS_1,normal,instructions,schedule,1.31,1.31,1.31,,1,404.289015,0.0024734780389716
GS_1,normal,instructions,_raw_spin_lock,2.576,5.91,0.76,0.8989658842341842,60,404.289015,0.1484086823383019
GS_1,normal,instructions,__napi_poll,3.117692307692308,5.63,1.49,1.299468826393781,13,404.289015,0.032155214506632
GS_1,normal,instructions,__put_user_nocheck_8,2.327058823529412,5.79,1.49,1.0818026894140766,17,404.289015,0.0420491266625188
GS_1,normal,instructions,syscall_enter_from_user_mode,3.5928571428571425,7.47,1.58,2.1205794356395007,7,404.289015,0.0173143462728018
GS_1,normal,instructions,copy_user_enhanced_fast_string,1.78,2.46,0.97,0.3112215023571022,18,404.289015,0.0445226047014905
GS_1,normal,instructions,__netif_receive_skb_core.constpro,3.058181818181818,4.61,2.0,0.8135578428337863,11,404.289015,0.0272082584286886
GS_1,normal,instructions,__perf_event_task_sched_in,2.6613333333333333,4.95,1.46,0.9493291036971514,30,404.289015,0.0742043411691509
GS_1,normal,instructions,rcu_read_unlock_strict,3.2194736842105263,7.69,1.38,1.7806099881289448,19,404.289015,0.0469960827404622
GS_1,normal,instructions,kfree_skbmem,5.323636363636363,8.65,2.61,1.594159795800112,11,404.289015,0.0272082584286886
GS_1,normal,instructions,perf_event_update_time,2.7848571428571427,8.11,1.09,1.3734044685993014,70,404.289015,0.1731434627280189
GS_1,normal,instructions,exit_to_user_mode_prepare,2.311224489795918,5.29,1.21,0.8562457607025499,49,404.289015,0.1212004239096132
GS_1,normal,instructions,set_next_entity,2.081111111111112,3.42,0.73,0.665280912705646,18,404.289015,0.0445226047014905
GS_1,normal,instructions,tcp_sendmsg_locked,2.553076923076923,4.82,1.23,1.0945043369442369,13,404.289015,0.032155214506632
GS_1,normal,instructions,fpregs_assert_state_consistent,2.657619047619047,5.15,1.33,1.0536883066728262,21,404.289015,0.0519430388184056
GS_1,normal,instructions,exit_to_user_mode_loop,2.299821428571428,5.15,0.77,0.9737901417963424,56,404.289015,0.1385147701824151
GS_1,normal,instructions,native_sched_clock,3.548978723404255,14.17,0.3,1.6836345946384337,235,404.289015,0.5812673391583494
GS_1,normal,instructions,__rseq_handle_notify_resume,2.525714285714286,3.99,1.86,0.7218230887333624,7,404.289015,0.0173143462728018
GS_1,normal,instructions,aa_profile_af_perm,4.745833333333333,7.85,1.68,2.0914999329899517,12,404.289015,0.0296817364676603
GS_1,normal,instructions,net_rx_action,3.623076923076923,5.89,1.22,1.47331476957791,13,404.289015,0.032155214506632
GS_1,normal,instructions,perf_log_itrace_start,3.2832258064516133,5.82,0.51,1.4400760159735058,62,404.289015,0.1533556384162453
GS_1,normal,instructions,fput_many,2.1575,3.41,0.88,0.6092344923481161,16,404.289015,0.0395756486235471
GS_1,normal,instructions,cpuacct_charge,1.9541666666666664,3.64,1.1,0.4842453628364153,36,404.289015,0.0890452094029811
GS_1,normal,instructions,sk_wait_data,3.260555555555556,8.44,1.47,2.253876326849374,18,404.289015,0.0445226047014905
GS_1,normal,instructions,tcp_ack,7.59095238095238,18.51,1.26,6.162831076358164,42,404.289015,0.1038860776368113
GS_1,normal,instructions,entry_SYSCALL_64_after_hwframe,3.2485365853658537,9.62,1.12,2.398556400187006,41,404.289015,0.1014125995978396
GS_1,normal,instructions,__alloc_skb,3.8756,9.07,1.22,2.627885842269409,25,404.289015,0.0618369509742924
GS_1,normal,instructions,sk_reset_timer,4.867692307692308,10.91,1.73,2.8466241815120643,13,404.289015,0.032155214506632
GS_1,normal,instructions,add_wait_queue,1.37,1.37,1.37,,1,404.289015,0.0024734780389716
GS_1,normal,instructions,rb_insert_color,2.7675,3.99,1.87,0.9199411213043294,4,404.289015,0.0098939121558867
GS_1,normal,instructions,__perf_event_task_sched_out,2.8683333333333336,5.44,1.65,1.3931463191878546,6,404.289015,0.0148408682338301
GS_1,normal,instructions,tcp_rack_advance,2.7713333333333336,5.95,1.14,1.457967600397733,15,404.289015,0.0371021705845754
GS_1,normal,instructions,tcp_write_xmit,3.94,9.22,2.06,2.286554904946158,13,404.289015,0.032155214506632
GS_1,normal,instructions,__kmalloc_node_track_caller,3.495833333333333,6.81,1.61,1.8786042126746088,12,404.289015,0.0296817364676603
GS_1,normal,instructions,sched_clock,2.3334615384615383,4.14,0.92,1.0638042763880668,26,404.289015,0.0643104290132641
GS_1,normal,instructions,__tcp_transmit_skb,4.86925,12.35,1.07,2.402253629407187,40,404.289015,0.0989391215588679
GS_1,normal,instructions,tcp_rcv_established,3.865,12.55,1.23,2.7517327874147472,28,404.289015,0.0692573850912075
GS_1,normal,instructions,pick_next_entity,3.0855172413793106,11.66,1.22,2.514059872862016,29,404.289015,0.0717308631301792
GS_1,normal,instructions,reweight_entity,2.1278571428571427,4.31,0.89,0.6169093473575697,56,404.289015,0.1385147701824151
GS_1,normal,instructions,aa_label_sk_perm.part.0,2.7554545454545454,5.09,1.81,1.100148750273013,11,404.289015,0.0272082584286886
GS_1,normal,instructions,update_load_avg,3.112535211267606,8.09,0.27,1.6751121214171756,142,404.289015,0.3512338815339813
GS_1,normal,instructions,ip_rcv_core,4.679375,11.04,1.91,3.000663190585264,16,404.289015,0.0395756486235471
GS_1,normal,instructions,intel_pmu_enable_all,100.0,100.0,100.0,,1,404.289015,0.0024734780389716
GS_1,normal,instructions,pick_next_task_fair,2.3728985507246385,4.91,0.42,0.8312660461950152,69,404.289015,0.1706699846890472
GS_1,normal,instructions,skb_release_head_state,4.811249999999999,8.0,1.58,2.0438489017863657,16,404.289015,0.0395756486235471
GS_1,normal,instructions,syscall_return_via_sysret,4.879375,27.91,0.79,7.035021886000637,64,404.289015,0.1583025944941887
GS_1,normal,instructions,update_min_vruntime,1.9418,3.91,0.41,0.7672258268513613,50,404.289015,0.1236739019485849
GS_1,attack,branch,enqueue_hrtimer,1.5499999999999998,1.87,1.39,0.1752712184016532,6,29.238053,0.2052120228388668
GS_1,attack,branch,ctx_sched_in,2.943333333333333,12.85,0.42,1.6115308780266466,129,29.238053,4.412058491035638
GS_1,attack,branch,neigh_hh_output,3.0866666666666664,3.88,1.98,0.8150501007095616,6,29.238053,0.2052120228388668
GS_1,attack,branch,__fdget,1.755,2.06,1.46,0.2535744466621193,4,29.238053,0.1368080152259112
GS_1,attack,branch,__tcp_push_pending_frames,6.395294117647059,9.58,2.38,2.8113055633616626,17,29.238053,0.5814340647101228
GS_1,attack,branch,psi_group_change,15.353397790055247,28.21,1.73,4.746438326650119,362,29.238053,12.381125377944969
GS_1,attack,branch,sock_poll,2.395625,5.58,1.16,1.128804492962946,16,29.238053,0.547232060903645
GS_1,attack,branch,perf_event_groups_first,3.1092432432432435,22.66,0.5,3.0034917126046947,185,29.238053,6.327370704198395
GS_1,attack,branch,dequeue_task,1.9578260869565216,3.81,1.16,0.6631190522601168,23,29.238053,0.7866460875489897
GS_1,attack,branch,__ip_queue_xmit,4.532972972972973,19.1,1.31,3.4616749838327823,37,29.238053,1.265474140839679
GS_1,attack,branch,perf_pmu_nop_int,3.237049180327868,22.31,0.81,3.4838022065277543,61,29.238053,2.0863222321951467
GS_1,attack,branch,__update_load_avg_cfs_rq,2.6391818181818185,16.96,0.61,2.2574696120230886,110,29.238053,3.762220418712559
GS_1,attack,branch,visit_groups_merge.constprop.0.is,3.642758620689655,18.93,0.4,2.296555793920291,261,29.238053,8.926722993490708
GS_1,attack,branch,psi_task_change,2.115,2.93,1.28,0.7186306422634648,6,29.238053,0.2052120228388668
GS_1,attack,branch,__update_load_avg_se,1.9881,4.18,0.6,0.7932450867649716,100,29.238053,3.420200380647781
GS_1,attack,branch,arch_perf_update_userpage,2.745792349726776,11.02,0.63,1.5564164604638098,183,29.238053,6.258966696585439
GS_1,attack,branch,perf_pmu_nop_txn,2.553428571428571,6.5,0.8,1.431920657783222,70,29.238053,2.3941402664534466
GS_1,attack,branch,cyc2ns_read_begin,2.407,5.92,0.51,1.0599991112930371,70,29.238053,2.3941402664534466
GS_1,attack,branch,perf_event_update_userpage,3.2660233918128654,9.08,0.53,1.899655844847,171,29.238053,5.848542650907706
GS_1,attack,branch,iterate_groups,3.5888082901554403,14.41,0.69,1.8274136805690484,193,29.238053,6.600986734650218
GS_1,attack,branch,tcp_poll,2.3579166666666667,3.83,1.42,0.6067445502642462,24,29.238053,0.8208480913554674
GS_1,attack,branch,enqueue_to_backlog,4.369166666666667,8.21,1.43,2.286422907107285,24,29.238053,0.8208480913554674
GS_1,attack,branch,update_curr,2.7902970297029697,7.21,0.79,1.3832378359816098,101,29.238053,3.454402384454259
GS_1,attack,branch,native_write_msr,2.9455,6.53,0.86,1.5343953122839544,40,29.238053,1.3680801522591124
GS_1,attack,branch,perf_swevent_add,2.858509615384615,13.87,0.46,2.114502531667635,208,29.238053,7.114016791747384
GS_1,attack,branch,rb_first,3.0700000000000003,4.98,1.91,0.943586538456095,10,29.238053,0.3420200380647781
GS_1,attack,branch,rb_next,3.457457627118644,12.97,0.55,2.450390046742685,236,29.238053,8.071672898328764
GS_1,attack,branch,ksize,4.446842105263157,9.09,1.56,2.8095809348085643,19,29.238053,0.6498380723230784
GS_1,attack,branch,__x64_sys_poll,2.5325925925925925,4.69,0.75,1.0615141311882053,27,29.238053,0.9234541027749008
GS_1,attack,branch,clear_buddies,3.020952380952381,6.18,1.1,1.514294901140147,21,29.238053,0.7182420799360341
GS_1,attack,branch,task_clock_event_add,1.7538461538461545,3.23,1.12,0.6382467973746317,13,29.238053,0.4446260494842115
GS_1,attack,branch,get_nohz_timer_target,2.2671428571428573,3.2,1.63,0.5379812352896796,7,29.238053,0.2394140266453446
GS_1,attack,branch,___perf_sw_event,2.209555555555556,11.12,0.62,1.5722172928638154,90,29.238053,3.078180342583003
GS_1,attack,branch,__intel_pmu_enable_all.constprop.,3.874999999999999,8.66,1.54,2.1403189913224114,14,29.238053,0.4788280532906893
GS_1,attack,branch,__schedule,2.209375,4.51,1.3,0.8186222940510848,64,29.238053,2.18892824361458
GS_1,attack,branch,_raw_spin_lock_irqsave,1.5710344827586205,2.5,0.98,0.3279410315850159,29,29.238053,0.9918581103878564
GS_1,attack,branch,merge_sched_in,5.825252808988764,15.06,1.07,2.530457107983496,356,29.238053,12.1759133551061
GS_1,attack,branch,event_sched_in,6.473400576368876,20.21,1.0,3.3548838471834115,347,29.238053,11.8680953208478
GS_1,attack,branch,__fget_files,2.1863,6.23,0.86,0.8307081742146699,100,29.238053,3.420200380647781
GS_1,attack,branch,_raw_spin_lock,3.273827160493828,11.75,0.71,2.5041493405452253,81,29.238053,2.770362308324702
GS_1,attack,branch,__put_user_nocheck_8,3.851538461538461,5.62,1.37,2.001906783352004,13,29.238053,0.4446260494842115
GS_1,attack,branch,copy_user_enhanced_fast_string,3.381764705882353,8.17,1.36,2.0668310141800346,17,29.238053,0.5814340647101228
GS_1,attack,branch,__netif_receive_skb_core.constpro,5.493076923076924,14.1,1.83,4.2252384244666885,13,29.238053,0.4446260494842115
GS_1,attack,branch,__perf_event_task_sched_in,2.1385365853658533,4.36,0.0,0.901405106104715,82,29.238053,2.8045643121311805
GS_1,attack,branch,validate_xmit_skb,1.79,1.79,1.79,,1,29.238053,0.0342020038064778
GS_1,attack,branch,perf_event_update_time,4.025686274509804,12.95,0.8,3.4514473803909915,51,29.238053,1.7443021941303682
GS_1,attack,branch,exit_to_user_mode_prepare,2.874,3.96,1.45,0.6888999621822729,20,29.238053,0.6840400761295562
GS_1,attack,branch,set_next_entity,2.191315789473684,7.32,1.08,1.4015245966015328,38,29.238053,1.2996761446461569
GS_1,attack,branch,native_sched_clock,3.0612328767123294,12.03,0.59,2.0553979027180795,146,29.238053,4.99349255574576
GS_1,attack,branch,perf_log_itrace_start,2.415769230769232,5.99,0.68,1.4035422221047609,52,29.238053,1.778504197936846
GS_1,attack,branch,tcp_ack,4.776470588235294,14.47,1.26,2.7965827887115458,51,29.238053,1.7443021941303682
GS_1,attack,branch,__kmalloc_node_track_caller,3.952,7.05,2.0,1.649901007131438,10,29.238053,0.3420200380647781
GS_1,attack,branch,__tcp_transmit_skb,4.4457894736842105,12.68,1.1,3.411578561136344,38,29.238053,1.2996761446461569
GS_1,attack,branch,tcp_rcv_established,8.06529411764706,15.33,1.36,5.643757743789879,17,29.238053,0.5814340647101228
GS_1,attack,branch,__virt_addr_valid,3.626666666666667,6.06,1.89,2.170537567823541,3,29.238053,0.1026060114194334
GS_1,attack,branch,update_load_avg,2.578279569892473,12.71,0.96,1.786254049592826,93,29.238053,3.1807863540024366
GS_1,normal,branch,enqueue_hrtimer,3.0775,4.27,2.13,0.9287760763499456,4,53.209588,0.0751744215722925
GS_1,normal,branch,ctx_sched_in,2.4320000000000004,3.13,1.67,0.6793526330264718,5,53.209588,0.0939680269653657
GS_1,normal,branch,__fdget,1.7,1.7,1.7,,1,53.209588,0.0187936053930731
GS_1,normal,branch,neigh_hh_output,3.706923076923077,5.79,2.6,1.1495679232896203,13,53.209588,0.2443168701099508
GS_1,normal,branch,__tcp_push_pending_frames,2.725,3.65,2.02,0.711172740384969,4,53.209588,0.0751744215722925
GS_1,normal,branch,psi_group_change,10.054722222222225,17.37,3.09,4.371355779298495,36,53.209588,0.6765697941506332
GS_1,normal,branch,sock_poll,1.6,1.6,1.6,,1,53.209588,0.0187936053930731
GS_1,normal,branch,perf_event_groups_first,2.476666666666667,3.7,1.45,1.137819552184499,3,53.209588,0.0563808161792194
GS_1,normal,branch,dequeue_task,3.64,5.13,2.52,1.3437633720264888,3,53.209588,0.0563808161792194
GS_1,normal,branch,__ip_queue_xmit,2.62,3.3,2.01,0.6478425734698207,3,53.209588,0.0563808161792194
GS_1,normal,branch,perf_pmu_nop_int,3.256000000000001,20.75,1.34,3.6562932048729344,30,53.209588,0.5638081617921943
GS_1,normal,branch,__update_load_avg_cfs_rq,1.6819047619047616,2.26,1.25,0.2550807528532689,21,53.209588,0.394665713254536
GS_1,normal,branch,visit_groups_merge.constprop.0.is,3.0955000000000004,4.39,1.74,0.8423180734390692,20,53.209588,0.3758721078614629
GS_1,normal,branch,psi_task_change,4.40375,10.13,1.57,2.795102540925058,8,53.209588,0.1503488431445851
GS_1,normal,branch,__update_load_avg_se,1.29,1.29,1.29,,1,53.209588,0.0187936053930731
GS_1,normal,branch,arch_perf_update_userpage,2.267777777777777,2.98,1.5,0.4486260798004549,18,53.209588,0.3382848970753166
GS_1,normal,branch,perf_pmu_nop_txn,2.4,2.84,1.92,0.4613025037868318,3,53.209588,0.0563808161792194
GS_1,normal,branch,cyc2ns_read_begin,1.44,1.5,1.38,0.0848528137423857,2,53.209588,0.0375872107861462
GS_1,normal,branch,perf_event_update_userpage,1.9811111111111108,2.4,1.22,0.3818194745047862,9,53.209588,0.1691424485376583
GS_1,normal,branch,iterate_groups,2.3936,6.26,1.36,0.9399063783164788,25,53.209588,0.4698401348268286
GS_1,normal,branch,tcp_poll,1.6,1.6,1.6,,1,53.209588,0.0187936053930731
GS_1,normal,branch,enqueue_to_backlog,2.1300000000000003,2.61,1.79,0.3033150177620619,6,53.209588,0.1127616323584388
GS_1,normal,branch,update_curr,2.0622222222222217,6.26,1.34,1.1369802913887894,18,53.209588,0.3382848970753166
GS_1,normal,branch,native_write_msr,0.0,0.0,0.0,,1,53.209588,0.0187936053930731
GS_1,normal,branch,perf_swevent_add,1.865,3.13,1.3,0.6437433926306007,10,53.209588,0.1879360539307314
GS_1,normal,branch,rb_first,1.7799999999999998,1.88,1.68,0.1414213562373094,2,53.209588,0.0375872107861462
GS_1,normal,branch,rb_next,2.539545454545454,3.57,1.38,0.6468272550190644,22,53.209588,0.4134593186476091
GS_1,normal,branch,ksize,2.524166666666668,3.73,1.46,0.7464638861548049,12,53.209588,0.2255232647168777
GS_1,normal,branch,__x64_sys_poll,2.11,2.11,2.11,,1,53.209588,0.0187936053930731
GS_1,normal,branch,clear_buddies,3.13,3.13,3.13,,1,53.209588,0.0187936053930731
GS_1,normal,branch,task_clock_event_add,2.146666666666667,3.13,1.29,0.926516774447896,3,53.209588,0.0563808161792194
GS_1,normal,branch,get_nohz_timer_target,3.5400000000000005,6.26,1.57,2.4332899539512343,3,53.209588,0.0563808161792194
GS_1,normal,branch,___perf_sw_event,1.62,1.76,1.29,0.2191802910847597,6,53.209588,0.1127616323584388
GS_1,normal,branch,__intel_pmu_enable_all.constprop.,1.695,1.77,1.62,0.106066017177982,2,53.209588,0.0375872107861462
GS_1,normal,branch,__schedule,1.36,1.36,1.36,0.0,4,53.209588,0.0751744215722925
GS_1,normal,branch,_raw_spin_lock_irqsave,3.13,3.13,3.13,,1,53.209588,0.0187936053930731
GS_1,normal,branch,merge_sched_in,5.80138888888889,11.18,2.65,2.367330205439727,36,53.209588,0.6765697941506332
GS_1,normal,branch,event_sched_in,2.2626666666666666,3.65,1.33,0.6629658197531149,30,53.209588,0.5638081617921943
GS_1,normal,branch,__fget_files,1.5742857142857145,1.84,1.26,0.1738636575842445,7,53.209588,0.131555237751512
GS_1,normal,branch,__put_user_nocheck_8,2.265,3.13,1.4,1.2232947314527272,2,53.209588,0.0375872107861462
GS_1,normal,branch,_raw_spin_lock,2.5700000000000003,3.4,1.66,0.7555130707009642,4,53.209588,0.0751744215722925
GS_1,normal,branch,copy_user_enhanced_fast_string,3.13,3.13,3.13,,1,53.209588,0.0187936053930731
GS_1,normal,branch,__netif_receive_skb_core.constpro,2.665,3.48,1.91,0.6633500835406093,4,53.209588,0.0751744215722925
GS_1,normal,branch,__perf_event_task_sched_in,0.0,0.0,0.0,,1,53.209588,0.0187936053930731
GS_1,normal,branch,validate_xmit_skb,2.4666666666666663,2.92,1.97,0.4764801499887832,3,53.209588,0.0563808161792194
GS_1,normal,branch,perf_event_update_time,1.914,2.57,1.54,0.4068537820888481,5,53.209588,0.0939680269653657
GS_1,normal,branch,exit_to_user_mode_prepare,2.8633333333333333,3.5,1.96,0.8038863933002806,3,53.209588,0.0563808161792194
GS_1,normal,branch,set_next_entity,2.0835714285714286,2.99,1.34,0.4386624274709715,14,53.209588,0.263110475503024
GS_1,normal,branch,native_sched_clock,2.8823529411764706,6.93,1.6,1.0633653234197988,34,53.209588,0.6389825833644869
GS_1,normal,branch,perf_log_itrace_start,1.8538888888888887,3.44,1.33,0.5520990841260384,18,53.209588,0.3382848970753166
GS_1,normal,branch,tcp_ack,3.5822727272727266,8.75,1.35,1.768852013563443,22,53.209588,0.4134593186476091
GS_1,normal,branch,__kmalloc_node_track_caller,2.8525,3.82,2.11,0.7459836906170715,4,53.209588,0.0751744215722925
GS_1,normal,branch,__tcp_transmit_skb,5.9509375,13.35,2.04,2.75946273332562,32,53.209588,0.6013953725783406
GS_1,normal,branch,tcp_rcv_established,2.979444444444445,5.32,1.34,1.1736292240548356,18,53.209588,0.3382848970753166
GS_1,normal,branch,__virt_addr_valid,1.7999999999999998,1.9,1.7,0.1414213562373094,2,53.209588,0.0375872107861462
GS_1,normal,branch,update_load_avg,3.059166666666666,8.68,1.35,2.0588101521083098,12,53.209588,0.2255232647168777
GS_1,attack,cycles,dequeue_task_fair,2.960909090909091,5.61,1.78,1.20286991097428,33,29.238053,1.1286661256137678
GS_1,attack,cycles,enqueue_hrtimer,2.3633333333333333,3.04,1.82,0.6208327740489651,3,29.238053,0.1026060114194334
GS_1,attack,cycles,tcp_recvmsg_locked,3.1586363636363632,6.1,1.67,1.3635712755029064,22,29.238053,0.7524440837425118
GS_1,attack,cycles,do_sys_poll,2.913263888888889,6.76,0.65,1.3920266605140774,144,29.238053,4.925088548132805
GS_1,attack,cycles,ctx_sched_in,2.760909090909092,15.12,1.6,1.8826068143689532,55,29.238053,1.8811102093562797
GS_1,attack,cycles,rb_erase,3.1225,4.51,1.42,1.475293756058998,4,29.238053,0.1368080152259112
GS_1,attack,cycles,psi_group_change,5.852625899280574,28.57,0.62,3.575440182990436,278,29.238053,9.508157058200831
GS_1,attack,cycles,sock_poll,2.535614035087719,8.77,1.07,1.1213130338132604,57,29.238053,1.9495142169692352
GS_1,attack,cycles,perf_event_groups_first,4.434474885844749,19.67,0.71,3.597672804510069,219,29.238053,7.49023883361864
GS_1,attack,cycles,dequeue_entity,3.04,5.69,1.38,1.3483905750401637,15,29.238053,0.5130300570971672
GS_1,attack,cycles,do_poll.constprop.0,3.187752808988764,14.29,1.51,2.022345483932968,89,29.238053,3.043978338776525
GS_1,attack,cycles,__ip_queue_xmit,3.493,7.64,1.65,1.8706520161476432,30,29.238053,1.0260601141943344
GS_1,attack,cycles,__local_bh_enable_ip,2.513636363636364,3.79,1.89,0.5513668964903992,11,29.238053,0.3762220418712559
GS_1,attack,cycles,perf_pmu_nop_int,2.5161904761904768,7.57,0.89,0.8593229399294114,84,29.238053,2.872968319744136
GS_1,attack,cycles,__update_load_avg_cfs_rq,2.330588235294117,5.75,0.33,0.9117295872878832,85,29.238053,2.907170323550614
GS_1,attack,cycles,visit_groups_merge.constprop.0.is,4.120305676855895,11.47,0.47,2.2197199114075645,229,29.238053,7.832258871683418
GS_1,attack,cycles,fput,2.82,3.05,2.59,0.3252691193458118,2,29.238053,0.0684040076129556
GS_1,attack,cycles,__update_load_avg_se,3.090462962962963,6.79,1.12,1.452411069395744,108,29.238053,3.693816411099604
GS_1,attack,cycles,dst_release,3.804285714285714,6.1,2.22,1.36227575699461,7,29.238053,0.2394140266453446
GS_1,attack,cycles,prepare_task_switch,2.45175,6.81,1.48,0.9032189940883948,40,29.238053,1.3680801522591124
GS_1,attack,cycles,kmem_cache_free,4.645833333333333,7.57,1.91,2.211615856555947,12,29.238053,0.4104240456777337
GS_1,attack,cycles,loopback_xmit,2.158333333333333,2.82,1.7,0.4222045317931425,6,29.238053,0.2052120228388668
GS_1,attack,cycles,perf_event_update_userpage,3.875384615384615,12.23,0.37,2.0678541212780845,234,29.238053,8.003268890715807
GS_1,attack,cycles,kmem_cache_alloc_node,2.165757575757576,5.5,0.86,1.1492008916607832,33,29.238053,1.1286661256137678
GS_1,attack,cycles,iterate_groups,2.790487804878049,8.11,0.6,1.2596716233268397,82,29.238053,2.8045643121311805
GS_1,attack,cycles,tcp_poll,2.588,6.76,1.38,0.994487157223437,35,29.238053,1.1970701332267233
GS_1,attack,cycles,update_curr,2.180555555555555,6.48,0.9,0.9919133724094956,54,29.238053,1.8469082055498016
GS_1,attack,cycles,native_write_msr,2.7808641975308643,9.02,0.0,1.1065635968290122,81,29.238053,2.770362308324702
GS_1,attack,cycles,read_tsc,3.4992307692307687,5.01,1.39,1.2084202020056538,26,29.238053,0.889252098968423
GS_1,attack,cycles,schedule_hrtimeout_range_clock,3.141724137931034,8.56,1.64,1.4303847358703314,29,29.238053,0.9918581103878564
GS_1,attack,cycles,perf_swevent_add,3.5183111111111107,10.36,1.03,1.820129948047056,225,29.238053,7.695450856457508
GS_1,attack,cycles,check_stack_object,3.0308333333333337,4.21,2.1,0.634069946433118,12,29.238053,0.4104240456777337
GS_1,attack,cycles,syscall_exit_to_user_mode,5.527993730407523,12.89,0.87,2.2302778657492763,319,29.238053,10.910439214266422
GS_1,attack,cycles,tcp_validate_incoming,5.635555555555555,13.2,2.0,3.7271977111199472,9,29.238053,0.3078180342583003
GS_1,attack,cycles,rb_next,3.3735416666666667,8.39,0.58,1.257246621119989,192,29.238053,6.56678473084374
GS_1,attack,cycles,memset_erms,1.915,2.1,1.73,0.2616295090390226,2,29.238053,0.0684040076129556
GS_1,attack,cycles,update_cfs_group,2.866808510638297,15.62,0.59,2.138451396590104,47,29.238053,1.607494178904457
GS_1,attack,cycles,__x64_sys_poll,2.617142857142857,3.39,2.16,0.4420299494270452,7,29.238053,0.2394140266453446
GS_1,attack,cycles,___perf_sw_event,2.523461538461538,5.0,1.62,0.7817464668685996,26,29.238053,0.889252098968423
GS_1,attack,cycles,copy_user_generic_unrolled,2.4190000000000005,4.94,1.54,0.7868585106545354,20,29.238053,0.6840400761295562
GS_1,attack,cycles,__get_user_8,3.905294117647059,6.11,0.65,1.5108942471347742,34,29.238053,1.1628681294202456
GS_1,attack,cycles,__intel_pmu_enable_all.constprop.,4.713333333333333,9.8,1.67,2.6451923227323992,12,29.238053,0.4104240456777337
