id,condition,type,field,mean_top,max_top,min_top,std_top,sampling_count,simulation_time,sampling_resolution
2-39-89-25,normal,branch,psi_group_change,40.99666666666667,100.0,17.31,20.506240601426768,75,226.870636,0.33058487128321
2-39-89-25,attack,cycles,psi_group_change,3.5896296296296293,8.76,1.82,1.6703534436701193,27,203.895903,0.1324205126377649
2-39-89-25,attack,cycles,visit_groups_merge.constprop.0.is,2.7503278688524597,8.76,0.44,1.5870517395610368,61,203.895903,0.2991722692927283
2-39-89-25,attack,cycles,native_write_msr,11.833636363636366,100.0,1.89,29.25919625441795,11,203.895903,0.0539490977413116
2-39-89-25,attack,cycles,rmqueue_bulk,1.9433333333333331,2.2,1.67,0.265392790658174,3,203.895903,0.0147133902930849
2-39-89-25,attack,cycles,syscall_exit_to_user_mode,4.192121212121212,25.72,0.48,3.789587562357398,66,203.895903,0.3236945864478699
2-39-89-25,attack,cycles,memset_erms,6.497398843930637,15.61,0.33,2.852821257086112,173,203.895903,0.8484721735679014
2-39-89-25,attack,cycles,perf_event_alloc,6.821222222222223,18.9,0.9,3.025463564934081,180,203.895903,0.8828034175850997
2-39-89-25,attack,cycles,inherit_event.constprop.0,6.113626373626374,31.03,1.64,4.620639089150506,91,203.895903,0.4463061722235782
2-39-89-25,attack,cycles,merge_sched_in,4.323333333333333,22.26,0.31,3.460948385268152,69,203.895903,0.3384079767409549
2-39-89-25,attack,cycles,entry_SYSCALL_64_after_hwframe,5.728367346938775,14.67,0.26,2.8685923863301945,49,203.895903,0.2403187081203882
2-39-89-25,attack,cycles,syscall_return_via_sysret,4.426415094339623,10.57,0.37,2.6446441481864835,53,203.895903,0.2599365618445016
2-39-89-25,normal,cycles,perf_event_alloc,3.298478260869565,18.91,0.0,3.082482207566129,92,226.870636,0.4055174421074043
2-39-89-25,normal,cycles,entry_SYSCALL_64_after_hwframe,3.820978260869565,16.88,0.0,2.999417914145685,92,226.870636,0.4055174421074043
2-39-89-25,normal,cycles,inherit_event.constprop.0,4.1603260869565215,16.17,0.0,3.077641972725065,92,226.870636,0.4055174421074043
2-39-89-25,normal,cycles,merge_sched_in,4.993666666666667,28.01,0.0,6.254126292798582,120,226.870636,0.5289357940531361
2-39-89-25,normal,cycles,syscall_return_via_sysret,2.243369565217391,14.15,0.0,3.207278904587312,92,226.870636,0.4055174421074043
2-39-89-25,normal,cycles,native_write_msr,100.0,100.0,100.0,,1,226.870636,0.0044077982837761
2-39-89-25,normal,cycles,psi_group_change,4.708932038834952,37.41,0.0,8.736343618967224,103,226.870636,0.4540032232289418
2-39-89-25,normal,cycles,rmqueue_bulk,6.074545454545455,34.04,0.23,8.140615797848577,33,226.870636,0.1454573433646124
2-39-89-25,normal,cycles,memset_erms,8.930975609756098,45.16,0.49,9.319039866015718,41,226.870636,0.1807197296348215
2-39-89-25,normal,cycles,visit_groups_merge.constprop.0.is,67.35111111111112,99.85,2.42,46.78784715100323,27,226.870636,0.1190105536619556
2-39-89-25,normal,cycles,syscall_exit_to_user_mode,5.540645161290321,23.5,0.26,6.8363508469962095,31,226.870636,0.1366417467970601
2-39-89-25,attack,instructions,inherit_task_group.isra.0,4.962972972972973,21.66,1.39,5.859472798082732,37,203.895903,0.1814651469480482
2-39-89-25,attack,instructions,hsw_hw_config,3.262857142857143,8.12,1.56,1.8592613445271071,14,203.895903,0.0686624880343966
2-39-89-25,attack,instructions,psi_group_change,4.32342105263158,12.97,0.28,2.581224388680574,152,203.895903,0.7454784415163065
2-39-89-25,attack,instructions,x86_pmu_event_init,2.718558558558558,10.39,1.04,1.323623708438211,111,203.895903,0.5443954408441448
2-39-89-25,attack,instructions,memcg_slab_free_hook,3.133157894736842,6.31,0.31,1.2603134113135677,76,203.895903,0.3727392207581532
2-39-89-25,attack,instructions,update_sg_wakeup_stats,3.315555555555556,5.73,2.0,1.126932907398563,9,203.895903,0.0441401708792549
2-39-89-25,attack,instructions,arch_perf_update_userpage,3.4875000000000003,6.84,1.93,1.5992386581477718,8,203.895903,0.0392357074482266
2-39-89-25,attack,instructions,perf_event_update_userpage,4.994666666666666,13.75,1.92,3.898468319493598,15,203.895903,0.0735669514654249
2-39-89-25,attack,instructions,update_curr,2.5581481481481485,2.79,1.94,0.15231639734541,27,203.895903,0.1324205126377649
2-39-89-25,attack,instructions,rb_next,6.401935483870968,32.8,0.25,7.430620484364326,62,203.895903,0.3040767327237565
2-39-89-25,attack,instructions,__srcu_read_unlock,2.7654545454545456,4.84,0.26,1.1679016731650906,33,203.895903,0.1618472932239349
2-39-89-25,attack,instructions,perf_event_alloc,8.523888888888889,50.0,1.58,6.919620105902898,72,203.895903,0.3531213670340399
2-39-89-25,attack,instructions,inherit_event.constprop.0,2.91,8.02,0.11,1.6591192228844445,48,203.895903,0.2354142446893599
2-39-89-25,attack,instructions,merge_sched_in,2.512083333333333,4.67,0.28,0.9850029491626686,72,203.895903,0.3531213670340399
2-39-89-25,attack,instructions,event_sched_in,6.035606060606061,20.43,0.77,4.946808801575752,66,203.895903,0.3236945864478699
2-39-89-25,attack,instructions,kmem_cache_alloc_trace,2.573636363636364,4.19,0.1,1.3034499676557665,44,203.895903,0.2157963909652466
2-39-89-25,attack,instructions,native_sched_clock,2.8920000000000003,7.6,0.19,1.670493394724499,45,203.895903,0.2207008543962749
2-39-89-25,attack,instructions,perf_log_itrace_start,2.075,2.2,1.95,0.176776695296637,2,203.895903,0.0098089268620566
2-39-89-25,attack,instructions,perf_event__id_header_size,2.261607142857143,4.01,0.42,0.6754574928708134,56,203.895903,0.2746499521375866
2-39-89-25,attack,instructions,rb_insert_color,2.0965625,4.43,0.28,0.8747999195207715,32,203.895903,0.1569428297929066
2-39-89-25,attack,instructions,__cond_resched,4.11984126984127,17.1,0.05,2.8827951781065693,63,203.895903,0.3089811961547849
2-39-89-25,attack,instructions,kmem_cache_alloc_node_trace,4.461089108910891,20.19,0.5,3.152488192203136,101,203.895903,0.4953508065338615
2-39-89-25,attack,instructions,kfree,5.054285714285715,18.74,0.08,3.633821312282495,154,203.895903,0.7552873683783632
2-39-89-25,attack,instructions,perf_event_groups_insert,4.791234567901235,9.12,1.01,1.9870074123641623,81,203.895903,0.3972615379132949
2-39-89-25,normal,instructions,__srcu_read_unlock,3.583333333333335,11.06,0.98,2.781550526834509,21,226.870636,0.0925637639592988
2-39-89-25,normal,instructions,memcg_slab_free_hook,3.55,8.98,0.7,2.814557933963408,23,226.870636,0.101379360526851
2-39-89-25,normal,instructions,native_sched_clock,3.612727272727272,10.37,0.88,2.775352713437102,22,226.870636,0.0969715622430749
2-39-89-25,normal,instructions,update_sg_wakeup_stats,1.950673076923077,10.95,0.09,2.6630467493401278,104,226.870636,0.4584110215127179
2-39-89-25,normal,instructions,arch_perf_update_userpage,3.4092,11.82,0.52,2.9393889954660084,25,226.870636,0.1101949570944033
2-39-89-25,normal,instructions,perf_log_itrace_start,3.3030434782608693,10.09,0.68,2.576515326035621,23,226.870636,0.101379360526851
2-39-89-25,normal,instructions,perf_event__id_header_size,6.482857142857142,16.71,0.56,5.084677678078236,28,226.870636,0.1234183519457317
2-39-89-25,normal,instructions,perf_event_update_userpage,7.097777777777776,20.39,1.21,5.970596142819709,18,226.870636,0.0793403691079704
2-39-89-25,normal,instructions,perf_event_alloc,12.099807692307694,27.71,1.61,6.6937842078391006,52,226.870636,0.2292055107563589
2-39-89-25,normal,instructions,inherit_event.constprop.0,10.98421052631579,99.99,0.01,11.288500867437214,133,226.870636,0.5862371717422259
2-39-89-25,normal,instructions,inherit_task_group.isra.0,2.1726190476190474,12.84,0.0,2.6671292807276403,84,226.870636,0.3702550558371952
2-39-89-25,normal,instructions,hsw_hw_config,11.212941176470586,53.33,1.29,12.88596123922556,17,226.870636,0.0749325708241942
2-39-89-25,normal,instructions,rb_insert_color,3.6625,8.56,0.51,2.4977646528185087,24,226.870636,0.1057871588106272
2-39-89-25,normal,instructions,psi_group_change,15.139860139860136,29.71,0.04,11.68818435435668,143,226.870636,0.6303151545799872
2-39-89-25,normal,instructions,update_curr,2.793214285714286,16.04,0.0,2.803692556884295,84,226.870636,0.3702550558371952
2-39-89-25,normal,instructions,__cond_resched,3.079600000000001,10.09,0.51,2.5852103073702404,25,226.870636,0.1101949570944033
2-39-89-25,normal,instructions,kmem_cache_alloc_node_trace,3.1904166666666662,8.89,0.51,2.2234432349040483,24,226.870636,0.1057871588106272
2-39-89-25,normal,instructions,merge_sched_in,7.221680672268906,19.75,0.01,4.9976620498951565,119,226.870636,0.5245279957693599
2-39-89-25,normal,instructions,event_sched_in,3.8537142857142856,14.14,0.0,2.707213035130854,105,226.870636,0.4628188197964941
2-39-89-25,normal,instructions,kfree,4.868811881188119,15.4,0.0,3.062061164356032,101,226.870636,0.4451876266613895
2-39-89-25,normal,instructions,x86_pmu_event_init,4.438571428571429,10.31,0.67,2.902835313472477,21,226.870636,0.0925637639592988
2-39-89-25,normal,instructions,rb_next,5.46076923076923,12.23,2.0,3.0545688772134483,13,226.870636,0.0573013776890897
2-39-89-25,normal,instructions,perf_event_groups_insert,3.515,27.47,0.0,4.912096489198063,100,226.870636,0.4407798283776134
2-39-89-25,normal,instructions,kmem_cache_alloc_trace,2.8863917525773197,15.03,0.0,3.2016142365893003,97,226.870636,0.427556433526285
2-39-131-30,attack,branch,psi_group_change,10.005081967213115,25.9,1.23,4.729804013881334,183,203.895903,0.8975168078781848
2-39-131-30,attack,branch,kmem_cache_alloc_node,3.0674444444444435,7.21,0.9,1.4152687132084731,90,203.895903,0.4414017087925498
2-39-131-30,attack,branch,x86_pmu_enable,0.0,0.0,0.0,,1,203.895903,0.0049044634310283
2-39-131-30,attack,branch,merge_sched_in,5.649375,18.91,1.83,3.3406595229665497,32,203.895903,0.1569428297929066
2-39-131-30,attack,branch,event_sched_in,5.75,17.26,0.44,3.510319480779897,113,203.895903,0.5542043677062015
2-39-131-30,attack,branch,perf_event_groups_insert,5.822602739726028,15.1,0.56,3.4964164302727543,73,203.895903,0.3580258304650682
2-39-131-30,normal,branch,kmem_cache_alloc_node,7.441733333333333,53.33,0.0,10.413568507285492,150,226.870636,0.6611697425664201
2-39-131-30,normal,branch,merge_sched_in,5.945945945945946,29.72,0.0,10.124404926726598,74,226.870636,0.3261770729994339
2-39-131-30,normal,branch,x86_pmu_enable,0.0,0.0,0.0,,1,226.870636,0.0044077982837761
2-39-131-30,normal,branch,perf_event_groups_insert,6.037936507936508,65.86,0.09,10.721650419032354,126,226.870636,0.5553825837557929
2-39-131-30,normal,branch,event_sched_in,11.920270270270269,24.33,7.14,1.9878583319419827,74,226.870636,0.3261770729994339
2-39-131-30,normal,branch,psi_group_change,25.05764285714285,100.0,0.09,19.62197753330623,140,226.870636,0.6170917597286588
2-39-131-30,attack,cycles,psi_group_change,3.0926804123711342,12.47,0.79,2.3629362540174093,97,203.895903,0.4757329528097482
2-39-131-30,attack,cycles,visit_groups_merge.constprop.0.is,3.4480000000000004,4.88,1.94,1.1951025060638103,5,203.895903,0.0245223171551416
2-39-131-30,attack,cycles,native_write_msr,1.215,2.43,0.0,1.7182694782833106,2,203.895903,0.0098089268620566
2-39-131-30,attack,cycles,rmqueue_bulk,5.195,6.84,3.55,2.3263813101037414,2,203.895903,0.0098089268620566
2-39-131-30,attack,cycles,syscall_exit_to_user_mode,4.235555555555555,12.48,1.17,2.3342212863678617,90,203.895903,0.4414017087925498
2-39-131-30,attack,cycles,memset_erms,8.297625,20.95,1.7,3.69961352520085,160,203.895903,0.7847141489645332
2-39-131-30,attack,cycles,perf_event_alloc,4.983612903225806,11.78,0.62,2.3594262135051576,155,203.895903,0.7601918318093914
2-39-131-30,attack,cycles,inherit_event.constprop.0,4.313809523809527,10.92,0.43,2.3720754986780186,126,203.895903,0.6179623923095698
2-39-131-30,attack,cycles,merge_sched_in,3.89064935064935,9.34,1.55,1.7720262990076003,77,203.895903,0.3776436841891816
2-39-131-30,attack,cycles,entry_SYSCALL_64_after_hwframe,2.016875,3.56,1.8,0.4378541423807704,16,203.895903,0.0784714148964533
2-39-131-30,attack,cycles,syscall_return_via_sysret,3.841794871794871,8.91,1.42,2.1056776278919305,39,203.895903,0.1912740738101049
2-39-131-30,normal,cycles,perf_event_alloc,4.239767441860465,10.2,0.81,3.295879453681588,43,226.870636,0.1895353262023737
2-39-131-30,normal,cycles,entry_SYSCALL_64_after_hwframe,3.1456198347107454,16.44,0.3,3.7454565570750655,121,226.870636,0.5333435923369122
2-39-131-30,normal,cycles,inherit_event.constprop.0,5.175289256198347,13.96,0.0,2.629304114013237,121,226.870636,0.5333435923369122
2-39-131-30,normal,cycles,merge_sched_in,8.720384615384615,18.09,1.2,5.516221518952428,26,226.870636,0.1146027553781794
2-39-131-30,normal,cycles,syscall_return_via_sysret,7.132222222222222,16.55,1.0,4.734900880610527,36,226.870636,0.1586807382159408
2-39-131-30,normal,cycles,native_write_msr,3.528048780487805,13.05,0.0,2.674457159417772,41,226.870636,0.1807197296348215
2-39-131-30,normal,cycles,psi_group_change,10.786335877862596,21.33,0.0,7.707031974472991,131,226.870636,0.5774215751746736
2-39-131-30,normal,cycles,rmqueue_bulk,3.6231578947368415,7.69,0.94,1.8949319912498157,19,226.870636,0.0837481673917465
2-39-131-30,normal,cycles,memset_erms,5.016071428571428,27.36,0.3,7.106300510800752,112,226.870636,0.493673407782927
2-39-131-30,normal,cycles,visit_groups_merge.constprop.0.is,4.828709677419355,9.58,0.74,2.6942256054204567,31,226.870636,0.1366417467970601
2-39-131-30,normal,cycles,syscall_exit_to_user_mode,3.3044444444444445,15.17,0.0,2.6783961504410274,117,226.870636,0.5157123992018077
2-39-131-30,attack,instructions,inherit_task_group.isra.0,4.050588235294118,11.19,1.95,2.3460884216825546,17,203.895903,0.0833758783274816
2-39-131-30,attack,instructions,hsw_hw_config,2.895185185185186,7.66,1.31,1.3631506784210514,27,203.895903,0.1324205126377649
2-39-131-30,attack,instructions,psi_group_change,5.654193548387096,17.25,0.45,3.0385151210906045,124,203.895903,0.6081534654475131
2-39-131-30,attack,instructions,x86_pmu_event_init,4.181333333333334,12.83,0.42,2.5862192482463664,45,203.895903,0.2207008543962749
2-39-131-30,attack,instructions,memcg_slab_free_hook,4.340657894736842,16.27,1.75,3.095720631463728,76,203.895903,0.3727392207581532
2-39-131-30,attack,instructions,update_sg_wakeup_stats,3.9206896551724126,10.83,2.21,1.848155317828492,29,203.895903,0.1422294394998216
2-39-131-30,attack,instructions,arch_perf_update_userpage,2.9617241379310344,10.83,1.22,1.8468618599079305,58,203.895903,0.2844588789996433
2-39-131-30,attack,instructions,perf_event_update_userpage,3.503333333333334,4.42,2.7,0.8655826554023209,3,203.895903,0.0147133902930849
2-39-131-30,attack,instructions,update_curr,3.578275862068966,5.25,0.76,1.1921531210542582,29,203.895903,0.1422294394998216
2-39-131-30,attack,instructions,rb_next,5.015076923076923,10.89,0.25,2.766864636464457,130,203.895903,0.6375802460336831
2-39-131-30,attack,instructions,__srcu_read_unlock,4.654999999999999,7.15,1.66,2.0414201316353657,14,203.895903,0.0686624880343966
2-39-131-30,attack,instructions,perf_event_alloc,5.450065359477123,20.05,0.75,3.1769124983253514,153,203.895903,0.7503829049473348
2-39-131-30,attack,instructions,inherit_event.constprop.0,4.827882352941176,10.73,0.73,2.456643128780587,85,203.895903,0.4168793916374082
2-39-131-30,attack,instructions,merge_sched_in,3.865873015873016,8.23,1.26,1.8747899967735184,63,203.895903,0.3089811961547849
2-39-131-30,attack,instructions,event_sched_in,3.8608870967741935,16.0,0.24,2.482786269888322,124,203.895903,0.6081534654475131
2-39-131-30,attack,instructions,kmem_cache_alloc_trace,3.4721917808219174,8.33,0.39,1.7107432161485188,73,203.895903,0.3580258304650682
2-39-131-30,attack,instructions,native_sched_clock,3.147142857142857,5.71,1.97,1.2688540011327056,7,203.895903,0.0343312440171983
2-39-131-30,attack,instructions,perf_log_itrace_start,2.19,2.19,2.19,,1,203.895903,0.0049044634310283
2-39-131-30,attack,instructions,perf_event__id_header_size,3.4312500000000004,5.28,1.79,1.2450867726502324,8,203.895903,0.0392357074482266
2-39-131-30,attack,instructions,rb_insert_color,3.747105263157896,11.19,0.42,1.863634310186755,76,203.895903,0.3727392207581532
2-39-131-30,attack,instructions,__cond_resched,4.056,6.66,2.48,1.6676120651998176,5,203.895903,0.0245223171551416
2-39-131-30,attack,instructions,kmem_cache_alloc_node_trace,3.728589743589745,8.18,0.36,1.8956345778869013,78,203.895903,0.3825481476202099
2-39-131-30,attack,instructions,kfree,6.802767295597484,23.06,1.61,3.7568017491231553,159,203.895903,0.7798096855335048
2-39-131-30,attack,instructions,perf_event_groups_insert,4.595849056603774,20.16,1.13,3.2242544958022488,53,203.895903,0.2599365618445016
2-39-131-30,normal,instructions,__srcu_read_unlock,5.374827586206896,17.13,0.62,4.580844136720449,29,226.870636,0.1278261502295078
2-39-131-30,normal,instructions,memcg_slab_free_hook,9.37392857142857,100.0,0.68,17.61775268699898,56,226.870636,0.2468367038914635
2-39-131-30,normal,instructions,native_sched_clock,4.947045454545454,11.9,0.58,3.2284833933507624,44,226.870636,0.1939431244861499
2-39-131-30,normal,instructions,update_sg_wakeup_stats,3.8842857142857135,7.24,1.38,2.157362044027611,14,226.870636,0.0617091759728658
2-39-131-30,normal,instructions,arch_perf_update_userpage,4.35,18.51,0.17,4.233979390771935,55,226.870636,0.2424289056076873
2-39-131-30,normal,instructions,perf_log_itrace_start,6.162391304347826,10.14,2.25,1.5618841605293805,92,226.870636,0.4055174421074043
2-39-131-30,normal,instructions,perf_event__id_header_size,3.605825242718447,12.13,0.83,1.8757197438305584,103,226.870636,0.4540032232289418
2-39-131-30,normal,instructions,perf_event_update_userpage,2.565056179775281,10.73,0.66,2.603725968158424,89,226.870636,0.3922940472560759
2-39-131-30,normal,instructions,perf_event_alloc,4.147815126050419,21.84,0.86,4.145746269976432,119,226.870636,0.5245279957693599
2-39-131-30,normal,instructions,inherit_event.constprop.0,2.9940909090909087,7.08,0.52,1.9507084405193464,22,226.870636,0.0969715622430749
2-39-131-30,normal,instructions,inherit_task_group.isra.0,4.291325301204819,10.56,1.54,1.380529035290049,83,226.870636,0.3658472575534191
2-39-131-30,normal,instructions,hsw_hw_config,5.780769230769232,13.63,1.4,4.1063821496512425,13,226.870636,0.0573013776890897
2-39-131-30,normal,instructions,rb_insert_color,3.8133333333333335,7.8,1.81,1.8453867835639173,15,226.870636,0.066116974256642
2-39-131-30,normal,instructions,psi_group_change,9.135471698113207,26.58,1.6,4.297555781349926,159,226.870636,0.7008399271204053
2-39-131-30,normal,instructions,update_curr,4.671538461538462,11.55,1.2,3.4503352791376,26,226.870636,0.1146027553781794
2-39-131-30,normal,instructions,__cond_resched,4.145454545454546,8.63,2.29,1.8766212384834808,11,226.870636,0.0484857811215374
2-39-131-30,normal,instructions,kmem_cache_alloc_node_trace,2.2471717171717174,12.47,0.27,2.4093665186585307,99,226.870636,0.4363720300938373
2-39-131-30,normal,instructions,merge_sched_in,17.195,35.29,0.0,7.652415845964585,94,226.870636,0.4143330386749566
2-39-131-30,normal,instructions,event_sched_in,5.460888888888889,13.79,0.8,3.76051243015812,45,226.870636,0.198350922769926
2-39-131-30,normal,instructions,kfree,5.281754385964914,16.4,0.72,4.076458162778345,57,226.870636,0.2512445021752396
2-39-131-30,normal,instructions,x86_pmu_event_init,4.657272727272727,9.69,2.57,2.104823464849681,11,226.870636,0.0484857811215374
2-39-131-30,normal,instructions,rb_next,3.493706293706294,13.63,0.61,2.558896020299883,143,226.870636,0.6303151545799872
2-39-131-30,normal,instructions,perf_event_groups_insert,4.024666666666667,10.57,0.52,1.5996358159249082,105,226.870636,0.4628188197964941
2-39-131-30,normal,instructions,kmem_cache_alloc_trace,3.83578313253012,11.71,1.25,1.500418738692415,83,226.870636,0.3658472575534191
2-39-89-25,attack,branch,x86_get_event_constraints,2.36,3.96,1.81,0.8113979705832808,7,27.329391,0.2561345036923801
2-39-89-25,attack,branch,psi_group_change,12.904,24.96,6.57,5.451287717390983,10,27.329391,0.3659064338462573
2-39-89-25,attack,branch,x86_pmu_enable,100.0,100.0,100.0,,1,27.329391,0.0365906433846257
2-39-89-25,normal,branch,x86_get_event_constraints,4.47,4.47,4.47,0.0,36,52.037656,0.6918067178121936
2-39-89-25,normal,branch,x86_pmu_enable,50.0,100.0,0.0,70.71067811865476,2,52.037656,0.0384337065451218
2-39-89-25,normal,branch,psi_group_change,9.215853658536584,20.5,7.2,2.0922523456908317,41,52.037656,0.7878909841749983
2-39-89-25,attack,cycles,memset_erms,18.20833333333334,42.86,9.21,13.690011565614787,6,27.329391,0.2195438603077543
2-39-89-25,attack,cycles,native_write_msr,0.0,0.0,0.0,,1,27.329391,0.0365906433846257
2-39-89-25,normal,cycles,native_write_msr,2.594347826086957,5.49,0.0,1.169707912596352,23,52.037656,0.4419876252689014
2-39-89-25,normal,cycles,memset_erms,6.466363636363635,15.69,2.38,4.273500374932176,11,52.037656,0.2113853859981702
2-39-89-25,attack,instructions,perf_event_alloc,7.025,9.09,4.96,2.920351006300441,2,27.329391,0.0731812867692514
2-39-89-25,attack,instructions,psi_group_change,6.33,7.59,5.67,0.7319836063738039,5,27.329391,0.1829532169231286
2-39-89-25,normal,instructions,perf_event_alloc,4.032500000000001,5.84,2.28,0.7437971896016142,28,52.037656,0.5380718916317061
2-39-89-25,normal,instructions,psi_group_change,6.376896551724138,7.88,2.79,1.3290117258653829,29,52.037656,0.557288744904267
2-39-139-28,attack,branch,x86_get_event_constraints,2.12,2.4,1.63,0.4257933771208754,3,27.329391,0.1097719301538771
2-39-139-28,attack,branch,psi_group_change,9.572857142857142,12.01,4.88,2.340838270689329,7,27.329391,0.2561345036923801
2-39-139-28,attack,branch,x86_pmu_enable,100.0,100.0,100.0,,1,27.329391,0.0365906433846257
2-39-139-28,normal,branch,x86_get_event_constraints,1.49,1.49,1.49,,1,52.037656,0.0192168532725609
2-39-139-28,normal,branch,x86_pmu_enable,0.0,0.0,0.0,,1,52.037656,0.0192168532725609
2-39-139-28,normal,branch,psi_group_change,9.227096774193551,18.29,4.65,2.30670210986506,31,52.037656,0.5957224514493888
2-39-139-28,attack,cycles,memset_erms,7.3575,10.08,6.24,1.8295058531381272,4,27.329391,0.1463625735385029
2-39-139-28,attack,cycles,native_write_msr,0.0,0.0,0.0,,1,27.329391,0.0365906433846257
2-39-139-28,normal,cycles,native_write_msr,1.4725,1.99,0.0,0.6168989266600208,8,52.037656,0.1537348261804874
2-39-139-28,normal,cycles,memset_erms,2.3462500000000004,4.19,1.41,0.9371985229547536,8,52.037656,0.1537348261804874
2-39-139-28,attack,instructions,perf_event_alloc,7.4125,9.39,5.42,1.8111575488252445,4,27.329391,0.1463625735385029
2-39-139-28,attack,instructions,psi_group_change,11.71,16.64,8.15,3.8870811671484304,4,27.329391,0.1463625735385029
2-39-139-28,normal,instructions,perf_event_alloc,3.109444444444444,4.48,1.79,0.915689853878884,18,52.037656,0.3459033589060968
2-39-139-28,normal,instructions,psi_group_change,5.639142857142857,10.9,2.44,1.97356853772785,35,52.037656,0.6725898645396327
2-39-131-30,attack,branch,x86_get_event_constraints,22.4175,33.33,18.78,7.274999999999999,4,27.329391,0.1463625735385029
2-39-131-30,attack,branch,psi_group_change,43.66,43.66,43.66,0.0,3,27.329391,0.1097719301538771
2-39-131-30,attack,branch,x86_pmu_enable,0.0,0.0,0.0,,1,27.329391,0.0365906433846257
2-39-131-30,normal,branch,x86_get_event_constraints,1.83,2.01,1.59,0.2163330765278392,3,52.037656,0.0576505598176827
2-39-131-30,normal,branch,x86_pmu_enable,17.283333333333335,51.85,0.0,29.935611457482096,3,52.037656,0.0576505598176827
2-39-131-30,normal,branch,psi_group_change,9.618863636363637,15.6,3.93,3.4382291385071326,44,52.037656,0.845541543992681
2-39-131-30,attack,cycles,memset_erms,4.631428571428572,6.81,3.95,1.0604311791503895,7,27.329391,0.2561345036923801
2-39-131-30,attack,cycles,native_write_msr,15.128888888888888,100.0,0.0,33.99659999339803,9,27.329391,0.3293157904616315
2-39-131-30,normal,cycles,native_write_msr,0.0,0.0,0.0,,1,52.037656,0.0192168532725609
2-39-131-30,normal,cycles,memset_erms,4.8740000000000006,9.91,1.77,2.3219872320670394,35,52.037656,0.6725898645396327
2-39-131-30,attack,instructions,perf_event_alloc,4.132,4.46,4.05,0.1833575741549828,5,27.329391,0.1829532169231286
2-39-131-30,attack,instructions,psi_group_change,16.141666666666666,19.2,15.22,1.6214859440237726,6,27.329391,0.2195438603077543
2-39-131-30,normal,instructions,perf_event_alloc,6.67238095238095,11.62,3.64,2.690286053121312,21,52.037656,0.4035539187237796
2-39-131-30,normal,instructions,psi_group_change,4.262222222222222,12.71,1.6,2.9306750775642816,27,52.037656,0.5188550383591451
2-39-89-25,attack,branch,ctx_sched_in,4.122592592592592,16.79,0.66,3.2872344201127928,54,362.421053,0.148997966737876
2-39-89-25,attack,branch,psi_group_change,8.828526645768026,24.05,0.0,3.7205103827211103,319,362.421053,0.8801916923959713
2-39-89-25,attack,branch,__update_load_avg_se,3.0843601895734603,9.55,0.0,1.9901993063935777,211,362.421053,0.5821957589202192
2-39-89-25,attack,branch,perf_event_update_userpage,2.5003125,4.8,0.05,1.0526519326300794,64,362.421053,0.1765901828004456
2-39-89-25,attack,branch,kmem_cache_alloc_node,4.891454545454547,16.19,0.0,2.995251237372109,110,362.421053,0.303514376688266
2-39-89-25,attack,branch,perf_swevent_add,4.725454545454546,9.39,2.07,2.423362802538504,11,362.421053,0.0303514376688265
2-39-89-25,attack,branch,rb_next,5.666741071428572,77.55,0.0,9.13656314993472,224,362.421053,0.6180656398015598
2-39-89-25,attack,branch,memset_erms,4.482824858757062,22.05,0.0,3.642749326628349,177,362.421053,0.4883822243074825
2-39-89-25,attack,branch,x86_pmu_enable,0.0,0.0,0.0,,1,362.421053,0.0027592216062569
2-39-89-25,attack,branch,calc_timer_values,2.622,3.41,1.98,0.5629120712864488,5,362.421053,0.0137961080312848
2-39-89-25,attack,branch,merge_sched_in,4.459327731092437,20.26,0.06,3.3233604932286966,119,362.421053,0.3283473711445786
2-39-89-25,attack,branch,exit_to_user_mode_prepare,4.005714285714286,7.6,1.8,2.027147890862571,7,362.421053,0.0193145512437987
2-39-89-25,attack,branch,kfree,3.929420289855072,18.18,0.0,2.988460475202589,138,362.421053,0.3807725816634609
2-39-89-25,attack,branch,perf_event_groups_insert,7.939811320754718,53.94,0.0,5.548402749469968,265,362.421053,0.7311937256580953
2-39-89-25,normal,branch,__update_load_avg_se,4.837226277372263,25.64,0.0,6.37933505777087,137,384.44501,0.3563578572654642
2-39-89-25,normal,branch,perf_event_update_userpage,2.9385964912280698,24.75,0.03,4.474194420434363,114,384.44501,0.2965313556807513
2-39-89-25,normal,branch,exit_to_user_mode_prepare,4.160232558139535,33.33,0.29,7.337637964427651,43,384.44501,0.1118495464409851
2-39-89-25,normal,branch,kmem_cache_alloc_node,16.316410256410258,85.66,0.0,29.025901463650637,78,384.44501,0.2028898749394614
2-39-89-25,normal,branch,x86_pmu_enable,100.0,100.0,100.0,,1,384.44501,0.0026011522428136
2-39-89-25,normal,branch,merge_sched_in,5.269259259259259,29.06,0.01,8.337925368126324,81,384.44501,0.2106933316679022
2-39-89-25,normal,branch,ctx_sched_in,57.172,91.74,13.19,39.78568146959406,25,384.44501,0.0650288060703402
2-39-89-25,normal,branch,rb_next,4.37051724137931,11.15,0.01,4.769243355492362,58,384.44501,0.1508668300831892
2-39-89-25,normal,branch,perf_event_groups_insert,44.85534883720931,100.0,1.15,47.42352687918866,43,384.44501,0.1118495464409851
2-39-89-25,normal,branch,perf_swevent_add,3.4961904761904763,15.89,0.11,4.486453296574713,42,384.44501,0.1092483941981715
